date,themes
20160803173000,AFFECT;KILL;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;TAX_ECON_PRICE;TAX_FNCACT_JUDGE;TAX_FNCACT_CHIEF;TAX_FNCACT_COMMISSIONER;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_CHIEF_COMMISSIONER;TAX_FNCACT_CHIEF_COMMISSIONER;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;TAX_ETHNICITY_CANADIAN;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_MINISTERS;TAX_FNCACT_CABINET_MINISTERS;MANMADE_DISASTER_IMPLIED;CRISISLEX_T04_INFRASTRUCTURE;TAX_ETHNICITY_POLES;TAX_FNCACT_COMMISSIONERS;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;TAX_FNCACT_MINISTER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;SELF_IDENTIFIED_HUMAN_RIGHTS;WB_2203_HUMAN_RIGHTS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT_CHILD;USPEC_POLICY1;UNGP_FORESTS_RIVERS_OCEANS;
20150620171500,AFFECT;KILL;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;SECURITY_SERVICES;TAX_FNCACT_POLICE;TAX_FNCACT_OFFICER;TAX_FNCACT_POLICE_OFFICER;SOC_GENERALCRIME;TAX_FNCACT_VICTIMS;LEADER;TAX_FNCACT_PRESIDENT;TAX_FNCACT_CHILDREN;WB_756_VULNERABLE_GROUPS;WB_421_SOCIAL_INCLUSION;WB_134_SOCIAL_DEVELOPMENT;POVERTY;WB_695_POVERTY;EDUCATION;WB_470_EDUCATION;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2748_EMPLOYMENT;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;TAX_FNCACT_CRIMINAL;TAX_FNCACT_WORKERS;TAX_FNCACT_SEX_WORKERS;WB_742_YOUTH_AND_GENDER_BASED_VIOLENCE;WB_738_SOCIAL_COHESION;WB_2440_SURVIVAL_SEX;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2456_DRUGS_AND_NARCOTICS;TAX_FNCACT_CHIEF;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACISM;WB_1406_DISEASES;WB_1437_SOCIAL_DETERMINANTS_FOR_HEALTH;WB_1438_ALCOHOL_AND_SUBSTANCE_ABUSE;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TRANSPARENCY;GENERAL_GOVERNMENT;
20160215203000,AFFECT;KILL;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;TAX_FNCACT_GUIDE;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;TAX_FNCACT_MINISTER;MEDIA_MSM;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_AUTHORITIES;CRISISLEX_CRISISLEXREC;EPU_POLICY;EPU_POLICY_AUTHORITIES;LEADER;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT_MINISTERS;CRISISLEX_C01_CHILDREN_AND_EDUCATION;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_COMMISSIONER;URBAN;RURAL;TAX_ETHNICITY_CANADIAN;
20190426000000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;TAX_ETHNICITY_NATIVE_AMERICAN;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;TAX_ETHNICITY_INDIGENOUS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT_ORGANIZERS;TAX_ETHNICITY_INDIAN;LEGISLATION;USPEC_POLITICS_GENERAL1;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_LEGISLATION;LEADER;TAX_FNCACT_LAWMAKERS;EPU_POLICY_LAWMAKERS;GENERAL_GOVERNMENT;EPU_POLICY_CONGRESS;CRISISLEX_T03_DEAD;TAX_FNCACT_SINGERS;TAX_FNCACT_ARTISANS;TAX_ETHNICITY_AMERICANS;TAX_ETHNICITY_NATIVE_AMERICANS;TAX_FNCACT_SPOKESWOMAN;ELECTION;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;TAX_FNCACT_CHILDREN;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;TAX_FNCACT_VICTIM;MOVEMENT_GENERAL;
20160803140000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_ETHNICITY_CANADIAN;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT;TAX_FNCACT_WOMEN;TAX_FNCACT_COMMISSIONERS;USPEC_POLICY1;EPU_POLICY_SPENDING;TAX_FNCACT_MINISTER;EPU_POLICY_BUDGET;LEADER;TAX_FNCACT_PRIME_MINISTER;USPEC_UNCERTAINTY1;TAX_FNCACT_CHILD;CRISISLEX_CRISISLEXREC;TAX_FNCACT_CHILDREN;ARREST;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;SELF_IDENTIFIED_HUMAN_RIGHTS;WB_2203_HUMAN_RIGHTS;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;DISCRIMINATION;UNGP_FREEDOM_FROM_DISCRIMINATION;
20181104111500,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMAN;MANMADE_DISASTER_IMPLIED;WB_168_ROADS_AND_HIGHWAYS;WB_135_TRANSPORT;WB_1809_HIGHWAYS;WB_1803_TRANSPORT_INFRASTRUCTURE;TAX_ETHNICITY_CANADIAN;TAX_FNCACT_PRODUCER;TAX_FNCACT_ACTOR;TAX_FNCACT_POPE;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_ELK;TAX_FNCACT_WOMEN;TAX_FNCACT_DESIGNER;TAX_FNCACT_FACILITATOR;TAX_ETHNICITY_INDIAN;TAX_FNCACT_VICTIMS;CRISISLEX_CRISISLEXREC;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;GENDER_VIOLENCE;WB_742_YOUTH_AND_GENDER_BASED_VIOLENCE;WB_2441_DOMESTIC_VIOLENCE;WB_738_SOCIAL_COHESION;WB_134_SOCIAL_DEVELOPMENT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ONEIDA;TAX_FNCACT_FOUNDER;CRISISLEX_T11_UPDATESSYMPATHY;UNGP_FORESTS_RIVERS_OCEANS;
20151007181500,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;CRISISLEX_C07_SAFETY;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_FNCACT_VOLUNTEER;TAX_FNCACT_STUDENT;TAX_FNCACT_ARTIST;GENERAL_HEALTH;MEDICAL;WB_1331_HEALTH_TECHNOLOGIES;WB_1350_PHARMACEUTICALS;WB_621_HEALTH_NUTRITION_AND_POPULATION;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ALGONQUIN;TAX_FNCACT_DIRECTOR;TAX_FNCACT_ELDERS;CRISISLEX_CRISISLEXREC;TAX_FOODSTAPLES;TAX_FOODSTAPLES_RICE;TAX_FNCACT_EDUCATORS;TAX_FNCACT_VICTIMS;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;MANMADE_DISASTER_IMPLIED;
20190614133000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;CRISISLEX_CRISISLEXREC;CRISISLEX_T02_INJURED;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;TAX_FNCACT_OFFICIALS;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;SELF_IDENTIFIED_HUMAN_RIGHTS;WB_2203_HUMAN_RIGHTS;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS;TAX_ETHNICITY_CANADIAN;TAX_FNCACT_AUTHORITIES;EPU_POLICY;EPU_POLICY_AUTHORITIES;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;ARREST;TAX_FNCACT_CHILDREN;TAX_FNCACT_CHIEF;TAX_FNCACT_COMMISSIONER;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_CHIEF_COMMISSIONER;TAX_FNCACT_CHIEF_COMMISSIONER;CRISISLEX_T11_UPDATESSYMPATHY;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;SELF_IDENTIFIED_ATROCITY;TERROR;ARMEDCONFLICT;WB_2509_GENOCIDE;TAX_ETHNICITY_CANADIANS;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;LEADER;TAX_FNCACT_POLITICIANS;TAX_FNCACT_LEADER;UNGP_FORESTS_RIVERS_OCEANS;MEDIA_MSM;TAX_FNCACT_COLUMNIST;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;TAX_FNCACT_MINISTER;TAX_FNCACT_PRIME_MINISTER;
20180420014500,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;CRISISLEX_CRISISLEXREC;SOC_GENERALCRIME;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_ETHNICITY_INDIAN;TAX_FNCACT_DIRECTOR;TAX_ETHNICITY_AMERICAN;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;EDUCATION;WB_470_EDUCATION;TAX_FNCACT_SPECIALIST;ALLIANCE;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;
20220614133000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;CRISISLEX_CRISISLEXREC;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;RAPE;WB_742_YOUTH_AND_GENDER_BASED_VIOLENCE;WB_2443_RAPE_AND_SEXUAL_VIOLENCE;WB_738_SOCIAL_COHESION;WB_134_SOCIAL_DEVELOPMENT;TAX_DISEASE;TAX_DISEASE_TRAUMA;CRISISLEX_T11_UPDATESSYMPATHY;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;USPEC_POLICY1;EPU_POLICY_BUDGET;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;SELF_IDENTIFIED_ATROCITY;TERROR;ARMEDCONFLICT;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS;WB_2203_HUMAN_RIGHTS;WB_2509_GENOCIDE;UNGP_FORESTS_RIVERS_OCEANS;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;WB_930_VIOLENCE_PREVENTION;TAX_FNCACT_CHIEF;TAX_FNCACT_COMMISSIONER;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_CHIEF_COMMISSIONER;TAX_FNCACT_CHIEF_COMMISSIONER;WB_840_JUSTICE;EPU_CATS_MIGRATION_FEAR_FEAR;WB_756_VULNERABLE_GROUPS;WB_421_SOCIAL_INCLUSION;WB_758_ORPHANS;TAX_RELIGION;TAX_RELIGION_CATHOLIC;WB_855_LABOR_MARKETS;WB_1650_PUBLIC_EMPLOYMENT_SERVICES;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_1652_PLACEMENT;TAX_FNCACT_WOMAN;TAX_FNCACT_LIBRARIAN;TAX_FNCACT_CHILDREN;
20190603221500,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;CRISISLEX_T02_INJURED;TAX_ETHNICITY_CANADIAN;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_ETHNICITY_INUIT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_INUIT;SELF_IDENTIFIED_ATROCITY;TERROR;ARMEDCONFLICT;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS;WB_2203_HUMAN_RIGHTS;WB_2509_GENOCIDE;CRISISLEX_CRISISLEXREC;TAX_FNCACT_OFFICIALS;GENERAL_HEALTH;MEDICAL;WB_1305_HEALTH_SERVICES_DELIVERY;WB_621_HEALTH_NUTRITION_AND_POPULATION;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;SELF_IDENTIFIED_HUMAN_RIGHTS;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;TAX_FNCACT_CHIEF;TAX_FNCACT_COMMISSIONER;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_CHIEF_COMMISSIONER;TAX_FNCACT_CHIEF_COMMISSIONER;UNGP_FORESTS_RIVERS_OCEANS;LEGISLATION;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT_COMMISSIONERS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;HUMAN_TRAFFICKING;WB_2458_HUMAN_TRAFFICKING;WB_2453_ORGANIZED_CRIME;EPU_CATS_MIGRATION_FEAR_MIGRATION;RAPE;EPU_ECONOMY_HISTORIC;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2748_EMPLOYMENT;EDUCATION;WB_470_EDUCATION;EPU_CATS_HEALTHCARE;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;WB_930_VIOLENCE_PREVENTION;WB_738_SOCIAL_COHESION;CRISISLEX_T11_UPDATESSYMPATHY;WB_678_DIGITAL_GOVERNMENT;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;EPU_POLICY_LAW;SECURITY_SERVICES;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_328_FINANCIAL_INTEGRITY;WB_1014_CRIMINAL_JUSTICE;WB_2082_LAW_ENFORCEMENT;TAX_ETHNICITY_CANADIANS;
20180213023000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;CRISISLEX_T03_DEAD;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;SOC_GENERALCRIME;WB_678_DIGITAL_GOVERNMENT;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_CHILDREN;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;EDUCATION;TAX_FNCACT_TEACHER;SHORTAGE;WB_694_BROADCAST_AND_MEDIA;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;MEDIA_MSM;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;TAX_FNCACT_MAN;TAX_WORLDFISH;TAX_WORLDFISH_SALMON;CRISISLEX_CRISISLEXREC;CONSTITUTIONAL;
20181019213000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;CRISISLEX_T11_UPDATESSYMPATHY;CRISISLEX_CRISISLEXREC;CRISISLEX_T03_DEAD;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;TAX_FNCACT_STUDENTS;EDUCATION;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;SOC_POINTSOFINTEREST_MIDDLE_SCHOOL;TAX_FNCACT_WORKER;URBAN;SOC_POINTSOFINTEREST_SCHOOLS;TAX_FNCACT_CHILDREN;UNGP_FORESTS_RIVERS_OCEANS;JUSTICE;UNGP_CRIME_VIOLENCE;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_FNCACT_COORDINATORS;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;GENDER_VIOLENCE;UNGP_GENDER_EQUALITY;
20170225050000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_ORGANIZER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_FISHER;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;JUSTICE;TAX_FNCACT_CHILDREN;TAX_FNCACT_ELDERS;TAX_FNCACT_STUDENT;LEADER;TAX_FNCACT_MAYOR;TAX_FNCACT_REPRESENTATIVES;TAX_FNCACT_WOMAN;UNGP_FORESTS_RIVERS_OCEANS;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_ETHNICITY_BLACK;CRISISLEX_T03_DEAD;TAX_FNCACT_VICTIMS;CRISISLEX_CRISISLEXREC;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;TAX_FNCACT_ELDER;WB_1609_FOOD_AND_IN_KIND_TRANSFERS;WB_1620_ELDERLY;WB_1466_SOCIAL_ASSISTANCE;WB_1618_FOOD_DISTRIBUTION;WB_697_SOCIAL_PROTECTION_AND_LABOR;SOC_GENERALCRIME;TAX_ETHNICITY_SALISH;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_SALISH;
20160224144500,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_WOMAN;AGRICULTURE;TAX_FNCACT_KILLER;TAX_FNCACT_MINISTERS;TAX_FNCACT_LEADERS;ARMEDCONFLICT;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACISM;UNGP_FREEDOM_FROM_DISCRIMINATION;CRISISLEX_T03_DEAD;POVERTY;WB_695_POVERTY;TAX_FNCACT_CHILDREN;SCIENCE;TAX_FNCACT_RESEARCHER;TAX_AIDGROUPS;TAX_AIDGROUPS_AMNESTY_INTERNATIONAL;ELECTION;TAX_FNCACT_CHIEF;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;USPEC_POLICY1;EPU_POLICY_SPENDING;UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_CRISISLEXREC;EMERG_EMERGSHELTER;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;TAX_FNCACT_MINISTER;TAX_ETHNICITY_CANADIAN;
20171012193000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_COLLEGE;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;GENDER_VIOLENCE;RAPE;WB_742_YOUTH_AND_GENDER_BASED_VIOLENCE;WB_2443_RAPE_AND_SEXUAL_VIOLENCE;WB_738_SOCIAL_COHESION;WB_134_SOCIAL_DEVELOPMENT;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;WB_930_VIOLENCE_PREVENTION;TAX_FNCACT_MARSHALL;TAX_AIDGROUPS;TAX_AIDGROUPS_AMNESTY_INTERNATIONAL;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_VICTIM;EPU_CATS_MIGRATION_FEAR_FEAR;SOC_GENERALCRIME;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_ADVISER;TAX_FNCACT_STUDENTS;WB_695_POVERTY;INEQUALITY;WB_2601_TRADE_LINKAGES_SPILLOVERS_AND_CONNECTIVITY;WB_772_TRADE_FACILITATION_AND_LOGISTICS;WB_699_URBAN_DEVELOPMENT;WB_866_CONNECTIVITY_AND_LAGGING_REGIONS;WB_698_TRADE;WB_797_NATIONAL_URBAN_POLICIES;TAX_ETHNICITY_CANADIAN;TAX_FNCACT_WOMAN;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;TAX_FNCACT_STUDENT;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_167_PORTS;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_LIONS;WB_2937_SILVER;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1793_HAZARDOUS_WASTES;WB_601_POLLUTION_MANAGEMENT;TAX_FNCACT_CHILDREN;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_C07_SAFETY;EPU_CATS_REGULATION;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;
20151209040000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;ELECTION;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;GENERAL_GOVERNMENT;TAX_FNCACT_BABY;TAX_FNCACT_WOMAN;MEDIA_MSM;TAX_FNCACT_MINISTERS;TAX_FNCACT_OFFICIALS;TAX_FNCACT_CHIEF;TAX_ETHNICITY_INDIAN;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_DIRECTOR;TAX_FNCACT_EXECUTIVE_DIRECTOR;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;
